  9.77  -0.12  -0.76  19.7    0.6   -0.3  -0.1    0.1    0.0 
  9.71  -0.12  -0.72  19.3    0.6   -0.2  -0.1    0.1    0.0 
  9.72  -0.12  -0.84  19.1    0.5   -0.2  -0.1    0.1    0.0 
  9.74  -0.09  -0.81  18.9    0.5   -0.2  -0.1    0.1    0.0 
  9.74  -0.14  -0.76  18.8    0.4   -0.2  -0.1    0.1    0.0 
  9.74  -0.14  -0.79  18.5    0.1   -0.1  -0.1    0.1    0.0 
  9.75  -0.12  -0.76  18.4    0.2   -0.2  -0.1    0.1    0.0 
  9.76  -0.14  -0.76  18.1    0.1   -0.2  -0.1    0.1    0.0 
  9.76  -0.13  -0.76  17.9   -0.1   -0.2  -0.1    0.1    0.0 
  9.77  -0.19  -0.71  17.6   -0.1   -0.2  -0.1    0.1    0.0 
  9.77  -0.17  -0.81  17.5   -0.2   -0.3  -0.1    0.1    0.0 
  9.75  -0.16  -0.78  17.2   -0.2    0.0  -0.1    0.1    0.0 
  9.72  -0.18  -0.74  16.8   -0.3   -0.1  -0.1    0.1    0.0 
  9.75  -0.12  -0.86  16.7   -0.6   -0.1  -0.1    0.1    0.0 
  9.74  -0.16  -0.75  16.5   -0.6   -0.2  -0.2    0.1    0.0 
  9.75  -0.14  -0.80  16.3   -0.7   -0.1  -0.2    0.1    0.0 
  9.72  -0.17  -0.79  15.9   -0.9   -0.2  -0.2    0.1    0.0 
  9.77  -0.14  -0.78  15.4   -1.0   -0.1  -0.2    0.1    0.0 
  9.72  -0.16  -0.79  15.2   -1.1   -0.1  -0.2    0.1    0.0 
  9.71  -0.16  -0.79  15.1   -1.0   -0.1  -0.2    0.1    0.0 
  9.74  -0.17  -0.78  14.8   -1.0   -0.1  -0.2    0.1    0.0 
  9.73  -0.17  -0.85  14.5   -1.2   -0.1  -0.2    0.1    0.0 
  9.69  -0.18  -0.75  14.2   -1.2   -0.1  -0.2    0.1    0.0 
  9.71  -0.16  -0.83  14.0   -1.2   -0.1  -0.2    0.1    0.0 
  9.74  -0.20  -0.79  13.7   -1.2   -0.2  -0.2    0.1    0.0 
  9.74  -0.20  -0.79  13.7   -1.2   -0.2  -0.2    0.1    0.0 
  9.74  -0.20  -0.84  13.1   -1.3   -0.1  -0.2    0.1    0.0 
  9.73  -0.22  -0.77  12.9   -1.3   -0.1  -0.2    0.1    0.0 
  9.75  -0.21  -0.78  12.7   -1.2    0.0  -0.2    0.1    0.0 
  9.73  -0.18  -0.80  12.3   -1.2   -0.2  -0.2    0.1    0.0 
  9.73  -0.21  -0.86  12.2   -1.0   -0.1  -0.2    0.1    0.0 
  9.72  -0.18  -0.80  11.9   -1.0   -0.1  -0.2    0.1    0.0 
  9.73  -0.22  -0.82  11.6   -1.1   -0.1  -0.2    0.1    0.0 
  9.76  -0.22  -0.87  11.3   -0.9   -0.1  -0.2    0.1    0.0 
  9.73  -0.22  -0.81  11.1   -0.9   -0.1  -0.2    0.1    0.0 
  9.71  -0.24  -0.78  10.8   -0.8   -0.1  -0.2    0.1    0.0 
  9.74  -0.23  -0.76  10.6   -0.6   -0.1  -0.2    0.1    0.0 
  9.70  -0.24  -0.81  10.3   -0.5   -0.2  -0.2    0.1    0.0 
  9.71  -0.22  -0.78   9.8   -0.7   -0.1  -0.2    0.1    0.0 
  9.71  -0.23  -0.77   9.6   -0.4   -0.1  -0.2    0.1    0.0 
  9.72  -0.22  -0.81   9.5   -0.5   -0.1  -0.2    0.1    0.0 
  9.73  -0.25  -0.86   9.0   -0.3    0.1  -0.2    0.1    0.0 
  9.71  -0.19  -0.76   8.9   -0.2   -0.1  -0.2    0.1    0.0 
  9.72  -0.21  -0.84   8.5   -0.2    0.0  -0.2    0.1    0.0 
  9.71  -0.20  -0.77   8.2   -0.1    0.0  -0.2    0.1    0.0 
  9.74  -0.23  -0.86   7.9    0.0    0.1  -0.2    0.1    0.0 
  9.73  -0.27  -0.82   7.6    0.1    0.1  -0.2    0.1    0.0 
  9.73  -0.28  -0.78   7.4    0.1    0.1  -0.2    0.1    0.0 
  9.73  -0.27  -0.90   7.1    0.2    0.1  -0.2    0.1    0.0 
  9.71  -0.26  -0.73   6.7    0.4   -0.1  -0.2    0.1    0.0 
  9.72  -0.23  -0.77   6.4    0.3   -0.1  -0.2    0.1    0.0 
  9.73  -0.25  -0.81   5.9    0.3    0.2  -0.2    0.2    0.0 
  9.72  -0.22  -0.80   5.9    0.3    0.2  -0.2    0.2    0.0 
  9.70  -0.24  -0.80   5.3    0.4    0.0  -0.2    0.2    0.0 
  9.71  -0.25  -0.84   4.9    0.3    0.0  -0.2    0.2    0.0 
  9.68  -0.25  -0.75   4.6    0.5    0.1  -0.2    0.2    0.0 
  9.75  -0.24  -0.78   4.3    0.4    0.2  -0.2    0.2    0.0 
  9.73  -0.24  -0.80   4.2    0.3    0.1  -0.2    0.2    0.0 
  9.72  -0.28  -0.84   3.8    0.3    0.1  -0.2    0.2    0.0 
  9.74  -0.25  -0.86   3.5    0.4    0.1  -0.2    0.2    0.0 
  9.77  -0.25  -0.82   3.2    0.4   -0.1  -0.2    0.2    0.0 
  9.69  -0.28  -0.80   2.9    0.4    0.1  -0.2    0.2    0.0 
  9.70  -0.27  -0.79   2.6    0.2    0.1  -0.2    0.2    0.0 
  9.71  -0.25  -0.81   2.2    0.1    0.1  -0.2    0.2    0.0 
  9.72  -0.26  -0.80   2.0    0.1    0.1  -0.2    0.2    0.0 
  9.73  -0.25  -0.82   1.6   -0.1    0.1  -0.2    0.2    0.0 
  9.73  -0.23  -0.78   1.3   -0.1    0.0  -0.2    0.2    0.0 
  9.72  -0.27  -0.83   1.1   -0.2   -0.1  -0.2    0.2    0.0 
  9.73  -0.23  -0.77   0.8   -0.2    0.1  -0.2    0.2    0.0 
  9.70  -0.29  -0.81   0.5   -0.2    0.1  -0.2    0.2    0.0 
  9.74  -0.25  -0.76   0.0   -0.4    0.1  -0.2    0.2    0.0 
  9.73  -0.28  -0.81  -0.2   -0.4    0.2  -0.2    0.2    0.0 
  9.75  -0.31  -0.84  -0.5   -0.5    0.1  -0.2    0.2    0.0 
  9.73  -0.28  -0.81  -0.8   -0.4    0.1  -0.2    0.2    0.0 
  9.71  -0.28  -0.79  -1.4   -0.6    0.1  -0.2    0.2    0.0 
  9.72  -0.28  -0.86  -1.6   -0.7    0.1  -0.2    0.2    0.0 
  9.74  -0.27  -0.75  -2.1   -0.7    0.1  -0.2    0.2    0.0 
  9.75  -0.26  -0.80  -2.4   -0.7    0.2  -0.2    0.2    0.0 
  9.73  -0.27  -0.78  -2.6   -0.8    0.1  -0.2    0.2    0.0 
  9.70  -0.29  -0.77  -3.0   -0.6    0.2  -0.2    0.2    0.0 
  9.74  -0.27  -0.79  -3.4   -0.6    0.0  -0.2    0.2    0.0 
  9.73  -0.24  -0.80  -3.6   -0.6    0.2  -0.2    0.2    0.0 
  9.71  -0.29  -0.82  -4.0   -0.7    0.1  -0.2    0.2    0.0 
  9.74  -0.29  -0.85  -4.2   -0.7    0.1  -0.2    0.2    0.0 
  9.72  -0.28  -0.82  -4.6   -0.5    0.2  -0.2    0.2    0.0 
  9.72  -0.27  -0.80  -4.8   -0.5    0.1  -0.2    0.2    0.0 
  9.74  -0.29  -0.79  -5.1   -0.5    0.2  -0.2    0.2    0.0 
  9.74  -0.28  -0.77  -5.3   -0.5    0.2  -0.2    0.2    0.0 
  9.72  -0.29  -0.82  -5.8   -0.3    0.2  -0.2    0.2    0.0 
  9.73  -0.28  -0.86  -6.1   -0.3    0.2  -0.2    0.2    0.0 
  9.72  -0.29  -0.87  -6.5   -0.2    0.1  -0.2    0.2    0.0 
  9.75  -0.29  -0.78  -6.5   -0.2    0.2  -0.2    0.2    0.0 
  9.71  -0.27  -0.79  -7.1   -0.1    0.3  -0.2    0.2    0.0 
  9.72  -0.26  -0.86  -7.1    0.2    0.2  -0.2    0.2    0.0 
  9.71  -0.28  -0.80  -7.3    0.1    0.3  -0.2    0.2    0.0 
  9.71  -0.30  -0.83  -7.8    0.2    0.2  -0.2    0.2    0.0 
  9.73  -0.26  -0.84  -8.0    0.2    0.1  -0.2    0.2    0.0 
  9.75  -0.28  -0.86  -8.4    0.4    0.2  -0.2    0.2    0.0 
  9.73  -0.26  -0.77  -8.7    0.5    0.1  -0.2    0.2    0.0 
  9.73  -0.27  -0.81  -8.9    0.5    0.2  -0.2    0.2    0.0 
  9.73  -0.27  -0.81  -9.2    0.7    0.2  -0.2    0.2    0.0 
  9.76  -0.27  -0.84  -9.4    0.6    0.2  -0.2    0.2    0.0 
  9.72  -0.29  -0.86  -9.8    0.7    0.2  -0.2    0.2    0.0 
  9.72  -0.25  -0.74 -10.4    0.8    0.3  -0.2    0.2    0.0 
  9.68  -0.28  -0.75 -10.7    0.8    0.2  -0.2    0.3    0.0 
  9.72  -0.28  -0.82 -10.9    0.9    0.3  -0.2    0.3    0.0 
  9.70  -0.24  -0.80 -11.2    0.9    0.2  -0.2    0.3    0.0 
  9.72  -0.28  -0.84 -11.5    1.0    0.3  -0.2    0.3    0.0 
  9.71  -0.26  -0.76 -11.7    1.0    0.4  -0.2    0.3    0.0 
  9.72  -0.24  -0.81 -12.0    1.0    0.2  -0.2    0.3    0.0 
  9.76  -0.28  -0.80 -12.4    1.0    0.2  -0.2    0.3    0.0 
  9.71  -0.28  -0.84 -12.6    1.0    0.2  -0.2    0.3    0.0 
  9.74  -0.25  -0.78 -12.8    1.0    0.2  -0.2    0.3    0.0 
  9.75  -0.25  -0.84 -13.2    0.8    0.4  -0.2    0.3    0.0 
  9.70  -0.27  -0.72 -13.4    0.9    0.3  -0.2    0.3    0.0 
  9.77  -0.25  -0.72 -13.6    0.8    0.2  -0.2    0.3    0.0 
  9.72  -0.25  -0.79 -14.0    0.7    0.3  -0.2    0.3    0.0 
  9.79  -0.22  -0.82 -14.2    0.7    0.2  -0.2    0.3    0.0 
  9.73  -0.25  -0.80 -14.5    0.6    0.2  -0.2    0.3    0.0 
  9.71  -0.20  -0.80 -14.6    0.4    0.2  -0.2    0.3    0.0 
  9.74  -0.22  -0.81 -15.0    0.4    0.3  -0.2    0.3    0.0 
  9.71  -0.23  -0.73 -15.2    0.4    0.2  -0.2    0.3    0.0 
  9.72  -0.23  -0.77 -15.4    0.3    0.4  -0.2    0.3    0.0 
  9.73  -0.24  -0.80 -15.7    0.2    0.4  -0.2    0.3    0.0 
  9.71  -0.25  -0.76 -15.9    0.2    0.2  -0.2    0.3    0.0 
  9.76  -0.21  -0.78 -16.2    0.1    0.2  -0.2    0.3    0.0 
  9.72  -0.22  -0.81 -16.6   -0.1    0.3  -0.2    0.3    0.0 
  9.75  -0.27  -0.80 -16.7   -0.1    0.5  -0.1    0.3    0.0 
  9.72  -0.26  -0.78 -16.8    0.0    0.4  -0.1    0.3    0.0 
  9.76  -0.23  -0.80 -17.1   -0.2    0.2  -0.1    0.3    0.0 
  9.75  -0.22  -0.82 -17.7   -0.2    0.5  -0.1    0.3    0.0 
  9.73  -0.19  -0.81 -17.8   -0.2    0.3  -0.1    0.3    0.0 
  9.73  -0.22  -0.76 -18.0   -0.4    0.3  -0.1    0.3   -0.0 
  9.74  -0.22  -0.85 -18.3   -0.4    0.4  -0.1    0.3   -0.0 
  9.74  -0.23  -0.77 -18.5   -0.4    0.4  -0.1    0.3   -0.0 
  9.72  -0.20  -0.83 -18.8   -0.3    0.4  -0.1    0.3   -0.0 
  9.74  -0.19  -0.78 -18.9   -0.4    0.4  -0.1    0.3   -0.0 
  9.73  -0.17  -0.84 -19.2   -0.3    0.5  -0.1    0.3   -0.0 
  9.70  -0.19  -0.74 -19.3   -0.4    0.4  -0.1    0.3   -0.0 
  9.72  -0.18  -0.87 -19.6   -0.2    0.3  -0.1    0.3   -0.0 
  9.75  -0.16  -0.91 -19.8   -0.2    0.5  -0.1    0.3   -0.0 
  9.72  -0.20  -0.72 -20.0   -0.3    0.4  -0.1    0.3   -0.0 
  9.73  -0.22  -0.81 -20.1   -0.2    0.4  -0.1    0.3   -0.0 
  9.72  -0.20  -0.84 -20.3   -0.2    0.5  -0.1    0.3   -0.0 
  9.74  -0.19  -0.86 -20.6   -0.2    0.5  -0.1    0.3   -0.0 
  9.74  -0.22  -0.87 -20.8    0.0    0.5  -0.1    0.3   -0.0 
  9.71  -0.15  -0.82 -21.1    0.1    0.3  -0.1    0.3   -0.0 
  9.69  -0.19  -0.77 -21.1   -0.1    0.4  -0.1    0.3   -0.0 
  9.70  -0.18  -0.83 -21.2    0.1    0.5  -0.1    0.3   -0.0 
  9.74  -0.16  -0.86 -21.5    0.1    0.5  -0.1    0.3   -0.0 
  9.71  -0.19  -0.82 -21.7    0.2    0.5  -0.1    0.3   -0.0 
  9.69  -0.19  -0.85 -21.7    0.4    0.5  -0.1    0.3   -0.0 
  9.78  -0.16  -0.74 -22.1    0.2    0.4  -0.1    0.3   -0.0 
  9.71  -0.17  -0.85 -22.1    0.5    0.5  -0.1    0.3   -0.0 
  9.72  -0.16  -0.86 -22.3    0.5    0.4  -0.1    0.3   -0.0 
  9.69  -0.15  -0.80 -22.4    0.5    0.4  -0.0    0.3   -0.0 
  9.74  -0.17  -0.72 -22.6    0.5    0.5  -0.0    0.3   -0.0 
  9.69  -0.16  -0.76 -22.8    0.5    0.5  -0.0    0.3   -0.0 
  9.74  -0.18  -0.87 -22.9    0.6    0.6  -0.0    0.4   -0.0 
  9.74  -0.14  -0.79 -23.0    0.5    0.4  -0.0    0.4   -0.0 
  9.73  -0.14  -0.81 -23.3    0.6    0.6  -0.0    0.4   -0.0 
  9.75  -0.17  -0.78 -23.5    0.9    0.5  -0.0    0.4   -0.0 
  9.73  -0.12  -0.81 -23.6    0.7    0.5  -0.0    0.4   -0.0 
  9.71  -0.13  -0.75 -23.7    0.6    0.4  -0.0    0.4   -0.0 
  9.74  -0.10  -0.77 -24.0    0.8    0.5  -0.0    0.4   -0.0 
  9.71  -0.16  -0.83 -23.9    0.7    0.5  -0.0    0.4   -0.0 
  9.76  -0.16  -0.78 -24.2    0.7    0.4  -0.0    0.4   -0.0 
  9.74  -0.11  -0.86 -24.1    0.5    0.5   0.0    0.4   -0.0 
  9.75  -0.15  -0.81 -24.4    0.7    0.5   0.0    0.4   -0.0 
  9.73  -0.16  -0.78 -24.4    0.4    0.4   0.0    0.4   -0.0 
  9.77  -0.13  -0.82 -24.6    0.5    0.5   0.0    0.4   -0.0 
  9.71  -0.11  -0.79 -24.8    0.5    0.5   0.0    0.4   -0.0 
  9.74  -0.09  -0.79 -25.0    0.4    0.5   0.0    0.4   -0.0 
  9.73  -0.11  -0.79 -24.9    0.2    0.4   0.0    0.4   -0.0 
  9.72  -0.11  -0.76 -25.0    0.3    0.5   0.0    0.4   -0.0 
  9.72  -0.12  -0.82 -25.0    0.2    0.6   0.0    0.4   -0.0 
  9.74  -0.14  -0.83 -25.1    0.2    0.5   0.0    0.4   -0.0 
  9.71  -0.09  -0.79 -25.3    0.1    0.5   0.0    0.4   -0.0 
  9.72  -0.11  -0.80 -25.3   -0.1    0.5   0.1    0.4   -0.0 
  9.73  -0.11  -0.79 -25.5   -0.1    0.4   0.1    0.4   -0.0 
  9.73  -0.09  -0.82 -25.5   -0.1    0.5   0.1    0.4   -0.0 
  9.73  -0.11  -0.75 -25.6   -0.2    0.5   0.1    0.4   -0.0 
  9.71  -0.09  -0.76 -25.6   -0.3    0.6   0.1    0.4   -0.0 
  9.71  -0.08  -0.79 -25.5   -0.2    0.5   0.1    0.4   -0.0 
  9.76  -0.07  -0.81 -25.7   -0.5    0.5   0.1    0.4   -0.0 
  9.72  -0.15  -0.80 -25.8   -0.5    0.7   0.1    0.4   -0.0 
  9.74  -0.11  -0.81 -25.9   -0.5    0.5   0.1    0.4   -0.0 
  9.75  -0.11  -0.74 -25.8   -0.5    0.6   0.1    0.4   -0.0 
  9.75  -0.11  -0.81 -25.8   -0.5    0.5   0.1    0.4   -0.0 
  9.75  -0.12  -0.79 -26.0   -0.4    0.6   0.1    0.4   -0.0 
  9.70  -0.09  -0.84 -26.0   -0.5    0.6   0.1    0.4   -0.0 
  9.74  -0.09  -0.86 -26.0   -0.6    0.5   0.1    0.4   -0.0 
  9.72  -0.09  -0.84 -25.9   -0.5    0.5   0.1    0.4   -0.0 
  9.75  -0.08  -0.78 -26.0   -0.5    0.6   0.1    0.4   -0.0 
  9.71  -0.08  -0.84 -26.0   -0.6    0.6   0.1    0.4   -0.0 
  9.71  -0.08  -0.77 -26.0   -0.6    0.7   0.1    0.4   -0.0 
  9.71  -0.08  -0.72 -26.2   -0.6    0.6   0.1    0.4   -0.0 
  9.75  -0.05  -0.84 -26.2   -0.7    0.4   0.1    0.4   -0.0 
  9.72  -0.07  -0.78 -26.0   -0.6    0.5   0.1    0.4   -0.0 
  9.73  -0.05  -0.79 -26.2   -0.4    0.6   0.1    0.4   -0.0 
  9.71  -0.06  -0.81 -26.1   -0.5    0.5   0.2    0.4   -0.0 
  9.71  -0.06  -0.80 -26.1   -0.5    0.8   0.2    0.4   -0.0 
  9.73  -0.08  -0.80 -26.0   -0.3    0.8   0.2    0.4   -0.0 
  9.74  -0.09  -0.79 -26.1   -0.3    0.7   0.2    0.4   -0.0 
  9.71  -0.07  -0.72 -26.1   -0.2    0.5   0.2    0.4   -0.0 
  9.72  -0.07  -0.85 -26.0   -0.2    0.7   0.2    0.4   -0.0 
  9.71  -0.06  -0.77 -25.9   -0.2    0.6   0.2    0.4   -0.0 
  9.72  -0.06  -0.75 -26.0   -0.1    0.7   0.2    0.4   -0.0 
  9.72  -0.04  -0.78 -26.0    0.1    0.5   0.2    0.4   -0.0 
  9.66  -0.04  -0.83 -25.9   -0.1    0.7   0.2    0.4   -0.0 
  9.74  -0.06  -0.84 -25.8    0.1    0.7   0.2    0.4   -0.0 
  9.73  -0.07  -0.85 -25.6    0.2    0.7   0.2    0.4   -0.0 
  9.73  -0.03  -0.77 -25.8    0.2    0.6   0.2    0.4   -0.0 
  9.71  -0.07  -0.82 -25.6    0.4    0.7   0.2    0.4   -0.0 
  9.73  -0.05  -0.82 -25.6    0.4    0.6   0.2    0.4   -0.0 
  9.72  -0.09  -0.83 -25.5    0.4    0.5   0.2    0.4   -0.0 
  9.72  -0.06  -0.85 -25.5    0.4    0.5   0.2    0.5   -0.0 
  9.73  -0.08  -0.73 -25.4    0.5    0.7   0.2    0.5   -0.0 
  9.75  -0.05  -0.79 -25.1    0.7    0.6   0.2    0.5   -0.0 
  9.74  -0.06  -0.80 -25.1    0.9    0.5   0.2    0.5   -0.0 
  9.74  -0.07  -0.80 -25.0    0.7    0.6   0.2    0.5   -0.0 
  9.75  -0.09  -0.81 -25.1    0.8    0.6   0.2    0.5   -0.0 
  9.72  -0.09  -0.80 -24.9    0.7    0.6   0.3    0.5   -0.0 
  9.71  -0.04  -0.80 -24.7    0.7    0.6   0.3    0.5   -0.0 
  9.72  -0.04  -0.81 -24.7    0.8    0.7   0.3    0.5   -0.0 
  9.72  -0.06  -0.71 -24.7    0.9    0.5   0.3    0.5   -0.0 
  9.75  -0.07  -0.85 -24.4    0.8    0.7   0.3    0.5   -0.0 
  9.76  -0.01  -0.81 -24.4    0.7    0.6   0.3    0.5   -0.0 
  9.69  -0.07  -0.77 -24.2    0.7    0.7   0.3    0.5   -0.0 
  9.74  -0.07  -0.84 -24.0    0.9    0.7   0.3    0.5   -0.0 
  9.71  -0.07  -0.74 -24.0    0.7    0.7   0.3    0.5   -0.0 
  9.73  -0.06  -0.82 -23.9    0.7    0.5   0.3    0.5   -0.0 
  9.74  -0.05  -0.73 -23.9    0.7    0.6   0.3    0.5   -0.0 
  9.76  -0.09  -0.75 -23.6    0.6    0.6   0.3    0.5   -0.0 
  9.74  -0.08  -0.78 -23.6    0.7    0.5   0.3    0.5   -0.0 
  9.71  -0.11  -0.72 -23.4    0.7    0.5   0.3    0.5   -0.0 
  9.74  -0.03  -0.75 -23.1    0.7    0.5   0.3    0.5   -0.0 
  9.73  -0.09  -0.74 -22.9    0.6    0.5   0.3    0.5   -0.0 
  9.72  -0.11  -0.83 -22.9    0.5    0.5   0.3    0.5   -0.0 
  9.71  -0.10  -0.76 -22.8    0.5    0.5   0.3    0.5   -0.0 
  9.69  -0.10  -0.80 -22.6    0.5    0.6   0.3    0.5   -0.0 
  9.72  -0.07  -0.82 -22.5    0.5    0.7   0.3    0.5   -0.0 
  9.74  -0.08  -0.80 -22.3    0.4    0.7   0.3    0.5   -0.0 
  9.72  -0.08  -0.80 -22.2    0.4    0.8   0.3    0.5   -0.0 
  9.75  -0.10  -0.82 -22.0    0.4    0.7   0.3    0.5   -0.0 
  9.73  -0.10  -0.77 -21.9    0.3    0.6   0.3    0.5   -0.0 
  9.75  -0.08  -0.75 -21.7    0.3    0.7   0.4    0.5   -0.0 
  9.75  -0.09  -0.76 -21.2    0.3    0.5   0.4    0.5   -0.0 
  9.75  -0.11  -0.76 -21.2    0.3    0.7   0.4    0.5   -0.0 
  9.74  -0.09  -0.79 -21.0    0.4    0.5   0.4    0.5   -0.0 
  9.73  -0.09  -0.76 -20.8    0.2    0.7   0.4    0.5   -0.0 
  9.71  -0.11  -0.77 -20.6    0.2    0.5   0.4    0.5   -0.0 
  9.71  -0.08  -0.75 -20.4    0.2    0.7   0.4    0.5   -0.0 
  9.75  -0.10  -0.72 -20.1    0.2    0.6   0.4    0.5   -0.0 
  9.71  -0.10  -0.83 -20.1    0.3    0.7   0.4    0.5   -0.0 
  9.74  -0.14  -0.81 -19.6    0.2    0.7   0.4    0.5   -0.0 
  9.74  -0.08  -0.76 -19.5    0.2    0.6   0.4    0.5   -0.0 
  9.76  -0.13  -0.77 -19.3    0.2    0.7   0.4    0.5   -0.0 
  9.75  -0.12  -0.74 -19.1    0.2    0.6   0.4    0.5   -0.0 
  9.72  -0.08  -0.85 -19.0    0.3    0.7   0.4    0.5   -0.0 
  9.72  -0.07  -0.77 -18.7    0.4    0.6   0.4    0.5   -0.0 
  9.73  -0.13  -0.75 -18.6    0.3    0.6   0.4    0.5   -0.0 
  9.72  -0.11  -0.83 -18.3    0.4    0.7   0.4    0.5   -0.0 
  9.71  -0.09  -0.85 -17.9    0.4    0.5   0.4    0.5   -0.0 
  9.73  -0.15  -0.79 -17.6    0.5    0.7   0.4    0.5   -0.0 
  9.68  -0.14  -0.82 -17.6    0.5    0.7   0.4    0.5   -0.0 
  9.70  -0.17  -0.73 -17.3    0.5    0.5   0.4    0.5   -0.0 
  9.70  -0.11  -0.79 -17.2    0.7    0.5   0.4    0.5   -0.0 
  9.72  -0.13  -0.78 -16.9    0.7    0.7   0.4    0.5   -0.0 
  9.71  -0.12  -0.81 -16.7    0.7    0.6   0.4    0.5   -0.0 
  9.73  -0.18  -0.85 -16.2    0.7    0.7   0.4    0.5   -0.0 
  9.72  -0.11  -0.82 -16.2    0.9    0.7   0.4    0.5   -0.0 
  9.70  -0.13  -0.82 -15.8    0.9    0.6   0.4    0.5   -0.0 
  9.70  -0.12  -0.76 -15.7    1.0    0.7   0.4    0.6   -0.0 
  9.74  -0.14  -0.79 -15.4    1.0    0.5   0.4    0.6   -0.0 
  9.72  -0.15  -0.81 -15.1    1.2    0.5   0.4    0.6   -0.0 
  9.74  -0.10  -0.80 -14.8    1.1    0.7   0.4    0.6   -0.0 
  9.72  -0.15  -0.82 -14.6    1.2    0.6   0.4    0.6   -0.0 
  9.70  -0.17  -0.81 -14.3    1.2    0.6   0.5    0.6   -0.0 
  9.71  -0.18  -0.82 -14.1    1.4    0.5   0.5    0.6   -0.0 
  9.74  -0.14  -0.78 -13.8    1.4    0.7   0.5    0.6   -0.0 
  9.72  -0.16  -0.76 -13.2    1.3    0.5   0.5    0.6   -0.0 
  9.74  -0.13  -0.75 -13.2    1.5    0.6   0.5    0.6   -0.0 
  9.74  -0.16  -0.81 -12.8    1.5    0.5   0.5    0.6   -0.0 
  9.72  -0.19  -0.77 -12.6    1.6    0.5   0.5    0.6   -0.0 
  9.73  -0.17  -0.79 -12.3    1.4    0.4   0.5    0.6   -0.0 
  9.73  -0.15  -0.78 -12.0    1.5    0.5   0.5    0.6   -0.0 
  9.73  -0.17  -0.81 -11.7    1.3    0.5   0.5    0.6   -0.0 
  9.75  -0.17  -0.78 -11.5    1.6    0.4   0.5    0.6   -0.0 
  9.73  -0.20  -0.76 -11.2    1.5    0.5   0.5    0.6   -0.0 
  9.74  -0.19  -0.82 -10.9    1.5    0.4   0.5    0.6   -0.0 
  9.72  -0.18  -0.79 -10.6    1.5    0.4   0.5    0.6   -0.0 
  9.71  -0.19  -0.80 -10.3    1.2    0.4   0.5    0.6   -0.0 
  9.73  -0.19  -0.80 -10.1    1.3    0.3   0.5    0.6   -0.0 
  9.75  -0.14  -0.76  -9.7    1.2    0.5   0.5    0.6   -0.0 
