  9.75  -0.18  -0.72  13.4    0.2   -0.2  -0.1    0.1    0.0 
  9.74  -0.17  -0.75  13.3    0.2   -0.1  -0.1    0.1    0.0 
  9.76  -0.18  -0.70  13.1   -0.1   -0.1  -0.1    0.1    0.0 
  9.77  -0.15  -0.83  13.1   -0.4   -0.3  -0.1    0.1    0.0 
  9.78  -0.13  -0.72  12.9   -0.5   -0.4  -0.1    0.1    0.0 
  9.80  -0.10  -0.71  12.9   -0.9   -0.6  -0.1    0.1    0.0 
  9.77  -0.09  -0.76  13.5   -1.5   -1.2  -0.1    0.1    0.0 
  9.77  -0.06  -0.81  13.5   -1.5   -1.2  -0.1    0.1    0.0 
  9.69  -0.09  -0.74  15.1   -2.2   -1.3  -0.1    0.1    0.0 
  9.73  -0.06  -0.73  16.1   -2.5   -0.9  -0.1    0.1    0.0 
  9.76  -0.07  -0.78  16.1   -2.5   -0.9  -0.1    0.1    0.0 
  9.76  -0.06  -0.67  18.6   -3.2   -0.1  -0.1    0.1    0.0 
  9.79  -0.11  -0.75  19.8   -3.6    0.1  -0.1    0.1    0.0 
  9.78  -0.07  -0.71  20.6   -3.8    0.2  -0.2    0.1    0.0 
  9.76  -0.11  -0.81  21.3   -4.2    0.1  -0.2    0.1    0.0 
  9.76  -0.13  -0.72  21.8   -4.5    0.2  -0.2    0.1    0.0 
  9.79  -0.13  -0.81  21.9   -4.8    0.2  -0.2    0.1    0.0 
  9.71  -0.13  -0.76  22.1   -5.1    0.2  -0.2    0.1    0.0 
  9.74  -0.19  -0.78  21.6   -5.2    0.2  -0.2    0.1    0.0 
  9.73  -0.21  -0.87  21.1   -5.4    0.1  -0.2    0.1    0.0 
  9.72  -0.22  -0.87  20.4   -5.4   -0.1  -0.2    0.1    0.0 
  9.73  -0.20  -0.94  19.7   -5.3   -0.2  -0.2    0.1    0.0 
  9.74  -0.21  -0.99  18.5   -5.3   -0.5  -0.2    0.1    0.0 
  9.74  -0.25  -0.80  17.5   -5.2   -0.6  -0.2    0.1    0.0 
  9.70  -0.28  -0.93  16.4   -5.2   -0.7  -0.2    0.1    0.0 
  9.69  -0.30  -0.96  15.1   -4.8   -0.5  -0.2    0.1    0.0 
  9.66  -0.23  -1.00  13.8   -4.4   -0.4  -0.2    0.1    0.0 
  9.72  -0.28  -1.03  12.5   -4.0   -0.4  -0.2    0.1    0.0 
  9.72  -0.25  -1.00  11.2   -3.1   -0.9  -0.2    0.1    0.0 
  9.66  -0.21  -0.95  10.1   -2.1   -1.1  -0.2    0.1    0.0 
  9.67  -0.20  -0.97   9.5   -1.2   -1.8  -0.2    0.1    0.0 
  9.66  -0.20  -0.97   9.2   -0.7   -2.0  -0.2    0.1    0.0 
  9.64  -0.17  -0.99   8.9    0.1   -1.6  -0.2    0.1    0.0 
  9.64  -0.20  -0.97   8.8    0.8   -0.3  -0.2    0.1    0.0 
  9.67  -0.19  -0.95   8.4    1.7    0.6  -0.2    0.1    0.0 
  9.67  -0.19  -0.95   8.3    2.3    1.2  -0.2    0.1    0.0 
  9.66  -0.23  -0.93   7.9    3.2    1.4  -0.2    0.1    0.0 
  9.72  -0.21  -0.90   7.8    3.8    0.5  -0.2    0.1    0.0 
  9.73  -0.22  -1.00   7.4    4.6   -0.7  -0.2    0.1    0.0 
  9.66  -0.23  -0.89   7.0    4.9   -1.3  -0.2    0.1    0.0 
  9.69  -0.20  -0.94   6.7    5.5   -1.8  -0.2    0.1    0.0 
  9.69  -0.19  -0.85   6.2    6.5   -0.6  -0.2    0.1    0.0 
  9.67  -0.19  -0.89   6.0    6.8    0.6  -0.2    0.1    0.0 
  9.73  -0.22  -0.91   5.6    7.0    1.1  -0.2    0.1    0.0 
  9.72  -0.21  -0.86   5.4    7.3    1.2  -0.2    0.1    0.0 
  9.78  -0.23  -0.84   5.1    7.3    0.6  -0.2    0.1    0.0 
  9.72  -0.24  -0.84   4.8    7.4   -0.2  -0.2    0.1    0.0 
  9.71  -0.21  -0.76   4.3    7.4   -1.0  -0.2    0.1    0.0 
  9.71  -0.21  -0.82   4.1    7.4   -1.5  -0.2    0.1    0.0 
  9.75  -0.20  -0.78   3.8    7.4   -1.1  -0.2    0.1    0.0 
  9.73  -0.17  -0.79   3.5    7.1   -0.2  -0.2    0.2    0.0 
  9.73  -0.22  -0.71   3.2    7.0    0.7  -0.2    0.2    0.0 
  9.74  -0.20  -0.80   2.9    6.5    1.1  -0.2    0.2    0.0 
  9.80  -0.23  -0.72   2.4    5.9    1.0  -0.2    0.2    0.0 
  9.78  -0.23  -0.67   2.3    5.4    0.7  -0.2    0.2    0.0 
  9.79  -0.25  -0.72   2.0    5.0    0.0  -0.2    0.2    0.0 
  9.78  -0.22  -0.65   1.6    4.5   -0.8  -0.2    0.2    0.0 
  9.77  -0.19  -0.68   1.3    3.8   -1.3  -0.2    0.2    0.0 
  9.76  -0.22  -0.73   0.9    3.3   -1.0  -0.2    0.2    0.0 
  9.79  -0.20  -0.68   0.6    2.7   -0.4  -0.2    0.2    0.0 
  9.77  -0.24  -0.73   0.1    2.0    0.4  -0.2    0.2    0.0 
  9.80  -0.22  -0.65  -0.1    1.2    1.0  -0.2    0.2    0.0 
  9.80  -0.23  -0.69  -0.3    0.5    1.1  -0.2    0.2    0.0 
  9.81  -0.23  -0.72  -0.7    0.0    0.9  -0.2    0.2    0.0 
  9.80  -0.24  -0.75  -1.2   -0.5    0.0  -0.2    0.2    0.0 
  9.75  -0.28  -0.64  -1.5   -1.4   -0.6  -0.2    0.2    0.0 
  9.78  -0.23  -0.63  -1.6   -2.1   -1.0  -0.2    0.2    0.0 
  9.77  -0.21  -0.68  -2.1   -2.6   -0.8  -0.2    0.2    0.0 
  9.76  -0.21  -0.67  -2.5   -3.2   -0.1  -0.2    0.2    0.0 
  9.81  -0.22  -0.75  -2.7   -3.8    0.4  -0.2    0.2    0.0 
  9.75  -0.23  -0.66  -3.1   -4.2    0.9  -0.2    0.2    0.0 
  9.76  -0.25  -0.79  -3.4   -4.7    1.1  -0.2    0.2    0.0 
  9.80  -0.23  -0.77  -3.7   -5.1    0.8  -0.2    0.2    0.0 
  9.77  -0.27  -0.78  -4.1   -5.6    0.2  -0.2    0.2    0.0 
  9.76  -0.25  -0.73  -4.3   -5.7   -0.3  -0.2    0.2    0.0 
  9.76  -0.21  -0.74  -4.7   -6.0   -0.5  -0.2    0.2    0.0 
  9.76  -0.23  -0.85  -4.9   -6.2   -0.6  -0.2    0.2    0.0 
  9.68  -0.24  -0.80  -5.5   -6.4    0.4  -0.2    0.2    0.0 
  9.71  -0.24  -0.84  -5.9   -6.3    1.1  -0.2    0.2    0.0 
  9.74  -0.24  -0.86  -6.2   -6.3    1.0  -0.2    0.2    0.0 
  9.70  -0.20  -0.80  -6.4   -6.2    0.9  -0.2    0.2    0.0 
  9.70  -0.24  -0.77  -6.8   -6.0    0.2  -0.2    0.2    0.0 
  9.75  -0.24  -0.91  -7.1   -5.9   -0.3  -0.2    0.2    0.0 
  9.71  -0.23  -0.84  -7.3   -5.4   -0.5  -0.2    0.2    0.0 
  9.67  -0.24  -0.90  -7.7   -5.1   -0.4  -0.2    0.2    0.0 
  9.68  -0.24  -0.95  -7.9   -4.7   -0.1  -0.2    0.2    0.0 
  9.69  -0.19  -0.91  -8.2   -4.2    0.5  -0.2    0.2    0.0 
  9.71  -0.23  -0.91  -8.4   -3.7    0.9  -0.2    0.2    0.0 
  9.72  -0.25  -0.93  -8.7   -3.3    1.1  -0.2    0.2    0.0 
  9.71  -0.26  -0.91  -9.1   -2.9    1.0  -0.2    0.2    0.0 
  9.67  -0.26  -0.90  -9.3   -2.1    0.5  -0.2    0.2    0.0 
  9.66  -0.22  -0.96  -9.6   -1.6    0.0  -0.2    0.2    0.0 
  9.70  -0.22  -0.90  -9.9   -1.1   -0.3  -0.2    0.2    0.0 
  9.67  -0.19  -0.93 -10.2   -0.4   -0.2  -0.2    0.2    0.0 
  9.68  -0.20  -0.88 -10.6    0.1    0.1  -0.2    0.2    0.0 
  9.65  -0.21  -0.87 -10.7    0.8    0.5  -0.2    0.2    0.0 
  9.65  -0.24  -0.89 -10.9    1.4    0.9  -0.2    0.2    0.0 
  9.67  -0.22  -0.90 -11.2    1.9    1.2  -0.2    0.2    0.0 
  9.66  -0.24  -0.93 -11.4    2.6    0.9  -0.2    0.2    0.0 
  9.71  -0.21  -0.92 -11.6    3.1    0.6  -0.2    0.2    0.0 
  9.66  -0.24  -1.00 -11.8    3.5    0.3  -0.2    0.2    0.0 
  9.72  -0.23  -0.91 -12.3    4.0   -0.1  -0.2    0.2    0.0 
  9.71  -0.23  -0.85 -12.5    4.4    0.0  -0.2    0.2    0.0 
  9.74  -0.23  -0.90 -12.6    4.8    0.2  -0.2    0.2    0.0 
  9.72  -0.20  -0.89 -12.9    5.0    0.6  -0.2    0.2    0.0 
  9.71  -0.23  -0.90 -13.1    5.2    0.9  -0.2    0.2    0.0 
  9.75  -0.21  -0.88 -13.5    5.3    1.0  -0.2    0.2    0.0 
  9.74  -0.22  -0.84 -13.7    5.6    0.7  -0.2    0.3    0.0 
  9.71  -0.23  -0.82 -14.0    5.7    0.3  -0.2    0.3    0.0 
  9.73  -0.24  -0.85 -14.4    5.7    0.0  -0.2    0.3    0.0 
  9.74  -0.23  -0.79 -14.5    5.6   -0.4  -0.2    0.3    0.0 
  9.74  -0.20  -0.81 -14.9    5.7   -0.2  -0.2    0.3    0.0 
  9.78  -0.19  -0.78 -15.0    5.5    0.1  -0.2    0.3    0.0 
  9.75  -0.17  -0.78 -15.3    5.2    0.6  -0.2    0.3    0.0 
  9.75  -0.22  -0.78 -15.5    5.1    0.8  -0.2    0.3    0.0 
  9.75  -0.24  -0.74 -15.8    4.7    1.0  -0.2    0.3    0.0 
  9.78  -0.27  -0.78 -16.2    4.0    0.4  -0.1    0.3    0.0 
  9.77  -0.20  -0.72 -16.7    3.7    0.1  -0.1    0.3   -0.0 
  9.77  -0.24  -0.73 -16.8    3.2   -0.1  -0.1    0.3   -0.0 
  9.76  -0.20  -0.72 -17.0    2.9   -0.1  -0.1    0.3   -0.0 
  9.75  -0.20  -0.68 -17.3    2.4    0.0  -0.1    0.3   -0.0 
  9.78  -0.24  -0.69 -17.6    1.8    0.2  -0.1    0.3   -0.0 
  9.76  -0.21  -0.72 -17.8    1.2    0.5  -0.1    0.3   -0.0 
  9.74  -0.19  -0.70 -18.2    0.7    0.7  -0.1    0.3   -0.0 
  9.74  -0.18  -0.70 -18.2    0.3    0.5  -0.1    0.3   -0.0 
  9.76  -0.17  -0.71 -18.6   -0.2    0.5  -0.1    0.3   -0.0 
  9.80  -0.16  -0.64 -18.9   -0.7    0.2  -0.1    0.3   -0.0 
  9.79  -0.19  -0.76 -19.0   -1.4    0.2  -0.1    0.3   -0.0 
  9.80  -0.16  -0.71 -19.2   -1.8    0.1  -0.1    0.3   -0.0 
  9.77  -0.19  -0.71 -19.5   -2.3    0.2  -0.1    0.3   -0.0 
  9.77  -0.17  -0.74 -19.7   -2.7    0.4  -0.1    0.3   -0.0 
  9.74  -0.21  -0.75 -19.8   -3.2    0.6  -0.1    0.3   -0.0 
  9.74  -0.22  -0.72 -20.1   -3.6    0.7  -0.1    0.3   -0.0 
  9.75  -0.16  -0.73 -20.4   -3.9    0.7  -0.1    0.3   -0.0 
  9.76  -0.17  -0.80 -20.6   -4.3    0.5  -0.1    0.3   -0.0 
  9.73  -0.23  -0.71 -20.8   -4.5    0.2  -0.1    0.3   -0.0 
  9.76  -0.20  -0.75 -21.0   -4.8    0.1  -0.1    0.3   -0.0 
  9.75  -0.18  -0.80 -21.1   -4.9    0.2  -0.1    0.3   -0.0 
  9.76  -0.17  -0.78 -21.4   -5.0    0.4  -0.1    0.3   -0.0 
  9.70  -0.18  -0.81 -21.5   -4.9    0.8  -0.1    0.3   -0.0 
  9.71  -0.12  -0.78 -21.7   -5.0    0.7  -0.1    0.3   -0.0 
  9.74  -0.20  -0.81 -21.9   -4.8    1.0  -0.1    0.3   -0.0 
  9.71  -0.17  -0.85 -22.0   -4.8    1.0  -0.1    0.3   -0.0 
  9.70  -0.20  -0.82 -22.2   -4.6    0.8  -0.1    0.3   -0.0 
  9.74  -0.15  -0.85 -22.4   -4.5    0.6  -0.1    0.3   -0.0 
  9.74  -0.20  -0.87 -22.6   -4.3    0.4  -0.0    0.3   -0.0 
  9.75  -0.16  -0.85 -22.7   -4.0    0.4  -0.0    0.3   -0.0 
  9.71  -0.15  -0.80 -22.8   -3.7    0.5  -0.0    0.3   -0.0 
  9.73  -0.15  -0.87 -23.0   -3.4    0.7  -0.0    0.3   -0.0 
  9.71  -0.17  -0.90 -23.1   -3.1    0.8  -0.0    0.3   -0.0 
  9.64  -0.16  -0.78 -23.3   -2.7    1.0  -0.0    0.3   -0.0 
  9.71  -0.20  -0.88 -23.5   -1.9    0.9  -0.0    0.3   -0.0 
  9.70  -0.19  -0.85 -23.6   -1.4    0.7  -0.0    0.3   -0.0 
  9.68  -0.12  -0.88 -23.6   -1.0    0.7  -0.0    0.3   -0.0 
  9.71  -0.16  -0.94 -24.0   -0.5    0.6  -0.0    0.3   -0.0 
  9.74  -0.17  -0.88 -24.0   -0.1    0.7  -0.0    0.3   -0.0 
  9.71  -0.18  -0.86 -24.2    0.4    0.9  -0.0    0.3   -0.0 
  9.68  -0.16  -0.92 -24.2    0.8    1.0   0.0    0.3   -0.0 
  9.69  -0.16  -0.88 -24.3    1.3    1.1   0.0    0.3   -0.0 
  9.70  -0.21  -0.91 -24.5    1.7    0.9   0.0    0.3   -0.0 
  9.68  -0.12  -0.85 -24.6    2.0    0.7   0.0    0.3   -0.0 
  9.68  -0.12  -0.87 -24.7    2.3    0.5   0.0    0.3   -0.0 
  9.70  -0.16  -0.86 -24.9    2.7    0.3   0.0    0.3   -0.0 
  9.71  -0.15  -0.82 -24.9    3.1    0.4   0.0    0.3   -0.0 
  9.73  -0.14  -0.95 -24.9    3.5    0.6   0.0    0.4   -0.0 
  9.68  -0.16  -0.88 -25.1    3.5    0.7   0.0    0.4   -0.0 
  9.71  -0.13  -0.88 -24.9    3.8    0.8   0.0    0.4   -0.0 
  9.69  -0.18  -0.83 -25.1    4.0    0.9   0.0    0.4   -0.0 
  9.68  -0.12  -0.83 -25.2    4.2    0.8   0.1    0.4   -0.0 
  9.72  -0.08  -0.86 -25.3    4.2    0.5   0.1    0.4   -0.0 
  9.75  -0.13  -0.84 -25.4    4.2    0.5   0.1    0.4   -0.0 
  9.73  -0.11  -0.77 -25.5    4.1    0.4   0.1    0.4   -0.0 
  9.75  -0.13  -0.79 -25.5    4.1    0.4   0.1    0.4   -0.0 
  9.74  -0.11  -0.81 -25.5    4.1    0.5   0.1    0.4   -0.0 
  9.72  -0.14  -0.86 -25.7    4.0    0.5   0.1    0.4   -0.0 
  9.77  -0.15  -0.79 -25.8    3.8    0.5   0.1    0.4   -0.0 
  9.76  -0.13  -0.77 -25.8    3.6    0.4   0.1    0.4   -0.0 
  9.75  -0.09  -0.74 -25.9    3.3    0.4   0.1    0.4   -0.0 
  9.75  -0.11  -0.76 -25.9    3.1    0.2   0.1    0.4   -0.0 
  9.72  -0.14  -0.73 -25.9    2.7    0.2   0.1    0.4   -0.0 
  9.76  -0.11  -0.68 -26.0    2.4    0.3   0.1    0.4   -0.0 
  9.80  -0.17  -0.73 -26.1    2.1    0.4   0.1    0.4   -0.0 
  9.78  -0.15  -0.78 -26.1    1.8    0.4   0.1    0.4   -0.0 
  9.75  -0.11  -0.67 -26.1    1.4    0.5   0.1    0.4   -0.0 
  9.72  -0.12  -0.74 -26.2    0.7    0.5   0.1    0.4   -0.0 
  9.78  -0.12  -0.71 -26.2    0.3    0.4   0.1    0.4   -0.0 
  9.79  -0.14  -0.73 -26.3   -0.1    0.3   0.1    0.4   -0.0 
  9.74  -0.12  -0.81 -26.4   -0.5    0.2   0.1    0.4   -0.0 
  9.82  -0.10  -0.71 -26.2   -0.9    0.3   0.1    0.4   -0.0 
  9.80  -0.16  -0.73 -26.4   -1.3    0.3   0.1    0.4   -0.0 
  9.77  -0.13  -0.76 -26.4   -1.6    0.5   0.2    0.4   -0.0 
  9.74  -0.11  -0.70 -26.4   -2.0    0.6   0.2    0.4   -0.0 
  9.73  -0.10  -0.70 -26.4   -2.3    0.5   0.2    0.4   -0.0 
  9.71  -0.15  -0.73 -26.3   -2.4    0.5   0.2    0.4   -0.0 
  9.73  -0.12  -0.71 -26.4   -2.7    0.7   0.2    0.4   -0.0 
  9.73  -0.10  -0.80 -26.3   -2.8    0.6   0.2    0.4   -0.0 
  9.74  -0.11  -0.79 -26.2   -3.1    0.5   0.2    0.4   -0.0 
  9.71  -0.06  -0.77 -26.4   -3.4    0.5   0.2    0.4   -0.0 
  9.75  -0.11  -0.76 -26.1   -3.4    0.5   0.2    0.4   -0.0 
  9.75  -0.08  -0.80 -26.2   -3.4    0.8   0.2    0.4   -0.0 
  9.71  -0.11  -0.86 -26.2   -3.5    0.8   0.2    0.4   -0.0 
  9.71  -0.08  -0.80 -26.2   -3.6    0.7   0.2    0.4   -0.0 
  9.71  -0.11  -0.79 -25.9   -3.4    0.7   0.2    0.4   -0.0 
  9.70  -0.13  -0.80 -25.9   -3.4    0.7   0.2    0.4   -0.0 
  9.72  -0.07  -0.83 -25.8   -3.2    0.7   0.2    0.4   -0.0 
  9.66  -0.11  -0.83 -25.8   -3.2    0.5   0.2    0.4   -0.0 
  9.74  -0.14  -0.80 -25.9   -2.9    0.5   0.2    0.4   -0.0 
  9.72  -0.10  -0.87 -25.7   -2.7    0.7   0.2    0.4   -0.0 
  9.75  -0.10  -0.85 -25.6   -2.6    0.9   0.2    0.4   -0.0 
  9.70  -0.10  -0.78 -25.5   -2.2    0.9   0.2    0.4   -0.0 
  9.73  -0.13  -0.79 -25.5   -1.9    0.9   0.2    0.4   -0.0 
  9.67  -0.10  -0.87 -25.3   -1.6    0.9   0.2    0.4   -0.0 
  9.66  -0.11  -0.92 -25.2   -1.4    0.7   0.2    0.4   -0.0 
  9.71  -0.11  -0.83 -25.3   -1.2    0.7   0.3    0.4   -0.0 
  9.70  -0.11  -0.89 -24.8   -0.4    0.6   0.3    0.4   -0.0 
  9.71  -0.10  -0.85 -24.8    0.1    0.6   0.3    0.4   -0.0 
  9.71  -0.13  -0.84 -24.7    0.3    0.5   0.3    0.4   -0.0 
  9.73  -0.09  -0.84 -24.5    0.7    0.7   0.3    0.4   -0.0 
  9.72  -0.11  -0.82 -24.4    1.1    0.9   0.3    0.4   -0.0 
  9.69  -0.07  -0.86 -24.2    1.5    0.9   0.3    0.4   -0.0 
  9.69  -0.13  -0.85 -24.2    1.8    0.8   0.3    0.4   -0.0 
  9.69  -0.13  -0.81 -24.2    2.1    0.5   0.3    0.5   -0.0 
  9.68  -0.09  -0.85 -24.1    2.3    0.7   0.3    0.5   -0.0 
  9.70  -0.13  -0.86 -23.9    2.6    0.5   0.3    0.5   -0.0 
  9.68  -0.11  -0.85 -23.8    2.7    0.6   0.3    0.5   -0.0 
  9.73  -0.12  -0.83 -23.5    3.0    0.7   0.3    0.5   -0.0 
  9.71  -0.11  -0.83 -23.4    3.2    0.5   0.3    0.5   -0.0 
  9.71  -0.11  -0.83 -23.3    3.3    0.7   0.3    0.5   -0.0 
  9.71  -0.12  -0.82 -23.1    3.4    0.7   0.3    0.5   -0.0 
  9.71  -0.15  -0.80 -23.1    3.6    0.7   0.3    0.5   -0.0 
  9.71  -0.15  -0.80 -22.8    3.6    0.3   0.3    0.5   -0.0 
  9.75  -0.12  -0.82 -22.5    3.6    0.5   0.3    0.5   -0.0 
  9.74  -0.13  -0.80 -22.3    3.7    0.4   0.3    0.5   -0.0 
  9.76  -0.11  -0.81 -22.2    3.7    0.4   0.3    0.5   -0.0 
  9.73  -0.12  -0.82 -22.0    3.6    0.6   0.3    0.5   -0.0 
  9.71  -0.13  -0.81 -21.9    3.4    0.5   0.4    0.5   -0.0 
  9.73  -0.15  -0.74 -21.7    3.4    0.4   0.4    0.5   -0.0 
  9.73  -0.11  -0.74 -21.5    3.2    0.4   0.4    0.5   -0.0 
  9.75  -0.12  -0.74 -21.5    2.9    0.5   0.4    0.5   -0.0 
  9.75  -0.09  -0.80 -21.2    2.8    0.4   0.4    0.5   -0.0 
  9.76  -0.17  -0.77 -21.1    2.6    0.4   0.4    0.5   -0.0 
  9.76  -0.11  -0.81 -20.8    2.3    0.5   0.4    0.5   -0.0 
  9.75  -0.14  -0.75 -20.6    1.9    0.5   0.4    0.5   -0.0 
  9.77  -0.16  -0.75 -20.6    1.7    0.5   0.4    0.5   -0.0 
  9.75  -0.13  -0.78 -20.4    1.5    0.3   0.4    0.5   -0.0 
  9.72  -0.10  -0.74 -20.1    1.3    0.4   0.4    0.5   -0.0 
  9.76  -0.13  -0.78 -20.0    1.0    0.4   0.4    0.5   -0.0 
  9.75  -0.13  -0.73 -19.6    0.7    0.5   0.4    0.5   -0.0 
  9.73  -0.11  -0.73 -19.5    0.4    0.4   0.4    0.5   -0.0 
  9.76  -0.17  -0.72 -19.3    0.3    0.4   0.4    0.5   -0.0 
  9.76  -0.10  -0.75 -19.0   -0.2    0.4   0.4    0.5   -0.0 
  9.75  -0.15  -0.73 -18.9   -0.4    0.6   0.4    0.5   -0.0 
  9.73  -0.13  -0.70 -18.7   -0.6    0.5   0.4    0.5   -0.0 
  9.71  -0.14  -0.78 -18.7   -0.9    0.8   0.4    0.5   -0.0 
  9.75  -0.15  -0.69 -18.4   -1.1    0.5   0.4    0.5   -0.0 
  9.72  -0.17  -0.73 -18.0   -1.2    0.5   0.4    0.5   -0.0 
  9.71  -0.13  -0.71 -17.6   -1.5    0.4   0.4    0.5   -0.0 
  9.72  -0.16  -0.76 -17.6   -1.5    0.5   0.4    0.5   -0.0 
  9.74  -0.09  -0.74 -17.4   -1.6    0.7   0.4    0.5   -0.0 
  9.71  -0.14  -0.80 -17.2   -1.6    0.6   0.4    0.5   -0.0 
  9.70  -0.15  -0.74 -16.8   -1.8    0.7   0.4    0.5   -0.0 
  9.75  -0.15  -0.79 -16.5   -1.6    0.7   0.4    0.5   -0.0 
  9.72  -0.12  -0.79 -16.2   -1.6    0.7   0.4    0.5   -0.0 
  9.72  -0.14  -0.80 -16.0   -1.6    0.7   0.4    0.5   -0.0 
  9.74  -0.18  -0.82 -15.7   -1.5    0.5   0.4    0.5   -0.0 
  9.74  -0.18  -0.82 -15.7   -1.5    0.5   0.4    0.5   -0.0 
  9.72  -0.12  -0.85 -15.3   -1.3    0.6   0.5    0.5   -0.0 
  9.71  -0.17  -0.81 -14.9   -1.2    0.5   0.5    0.5   -0.0 
  9.73  -0.16  -0.75 -14.7   -1.0    0.7   0.5    0.5   -0.0 
  9.71  -0.12  -0.82 -14.4   -1.0    0.7   0.5    0.5   -0.0 
  9.71  -0.18  -0.81 -14.1   -0.7    0.6   0.5    0.5   -0.0 
  9.67  -0.15  -0.84 -13.9   -0.4    0.7   0.5    0.5   -0.0 
  9.71  -0.14  -0.88 -13.5   -0.3    0.7   0.5    0.5   -0.0 
  9.70  -0.15  -0.81 -13.3    0.0    0.5   0.5    0.5   -0.0 
  9.74  -0.17  -0.81 -13.1    0.1    0.5   0.5    0.5   -0.0 
  9.72  -0.17  -0.81 -12.7    0.3    0.5   0.5    0.5   -0.0 
  9.69  -0.11  -0.82 -12.3    0.6    0.5   0.5    0.6   -0.0 
  9.75  -0.13  -0.76 -12.1    0.8    0.5   0.5    0.6   -0.0 
  9.76  -0.13  -0.83 -11.9    1.0    0.7   0.5    0.6   -0.0 
  9.74  -0.16  -0.76 -11.4    1.4    0.5   0.5    0.6   -0.0 
  9.70  -0.17  -0.85 -11.4    1.6    0.5   0.5    0.6   -0.0 
  9.70  -0.15  -0.80 -11.0    1.6    0.5   0.5    0.6   -0.0 
  9.70  -0.15  -0.80 -10.7    1.9    0.4   0.5    0.6   -0.0 
  9.71  -0.16  -0.87 -10.2    2.1    0.4   0.5    0.6   -0.0 
  9.70  -0.16  -0.80  -9.9    2.3    0.3   0.5    0.6   -0.0 
  9.70  -0.20  -0.84  -9.5    2.5    0.5   0.5    0.6   -0.0 
  9.73  -0.16  -0.76  -9.3    2.6    0.4   0.5    0.6   -0.0 
  9.72  -0.21  -0.86  -9.0    2.6    0.4   0.5    0.6   -0.0 
  9.75  -0.09  -0.77  -8.8    2.7    0.4   0.5    0.6   -0.0 
  9.72  -0.18  -0.73  -8.4    2.7    0.2   0.5    0.6   -0.0 
  9.69  -0.20  -0.81  -8.1    2.7    0.2   0.5    0.6   -0.0 
  9.72  -0.16  -0.82  -7.9    2.9    0.2   0.5    0.6   -0.0 
  9.71  -0.18  -0.82  -7.6    2.6    0.2   0.5    0.6   -0.0 
  9.71  -0.18  -0.82  -7.3    2.6    0.2   0.5    0.6   -0.0 
